one,two,three,four,key
1.0607197112781799,-2.0931587852795026,-0.4498300112309101,0.01633852046164227,Q
-0.2627941988006317,-0.716080991183041,-0.26195483064430763,-0.7203130680782115,O
-1.2412952212845272,-0.987391549606306,1.4051417997524074,0.39319932449871653,C
-2.122458305337091,-0.41604530150602564,0.8750391028404098,-0.28389775180254073,P
-0.0021738733221143337,-2.0450208814721553,0.6905324072359579,-0.49087423602408914,C
-1.8338287248397518,0.39868057398379203,0.8392224456569611,0.5619810617698203,Q
-0.5986468571241769,1.179052298264837,-0.07687317678382,-1.3136144014939846,N
0.2060848999586675,0.39816136117394196,0.6153786802049417,-0.0624149366761422,J
0.7366357612988772,-0.8416289308967572,0.35733813737760023,-0.8822075631547963,J
-0.3161580655327634,1.9280783250733182,-0.4018134241493095,0.6661625871951432,F
-1.0724273647772091,-1.2214994897147722,-1.595136660608703,-1.0124116336862952,L
0.4106184455976482,0.7812713370671936,0.6645437841970977,-0.17298245786825775,M
0.325311545871005,1.1339513589202121,0.09684612103955312,-0.6597507744322141,Y
-0.7212825776453898,-0.2091363211517545,-0.12387287955458967,0.19882081355727965,E
0.22633227634880965,0.2676284101333935,-0.5387324147868545,-0.7408415310483488,B
-0.8053653944014991,-0.16638789760645234,0.8300935888315939,0.8659411399779863,A
0.11392066700644003,-0.43744859554321003,0.7310639954493815,-0.25291972252365796,U
0.2812782568619711,-0.2075147853959384,0.2811747579555869,0.04806971460271856,Z
0.11318648837999522,0.8361949118689034,0.7394946530853702,-0.03574390242592527,S
0.3449394330063227,0.04319878260400766,0.4878681640221304,-0.6200997270377744,Q
-0.989490271305255,0.5033462966379725,-0.0797072152971261,-0.14852026911660032,Z
0.7457608918946226,0.042190679382577576,-0.2582583344601504,0.3241032658073947,Q
1.14866998862822,-0.9111058906391186,-0.4995951835172613,1.5929449512003209,G
-1.179242127250291,-0.23019476881359316,0.985661287072413,0.864264662296454,T
0.7920747721524043,0.735353449003651,0.2605784088398219,-0.9826534422314149,B
1.2154339346641816,-0.026293523541880567,-0.6739406007928362,-0.18218453798538053,H
-0.9591553712419967,0.1389528123355327,0.46746319489560023,-0.6358712555300604,Z
0.27288334713094475,-0.5853220323634858,2.1334145556829465,1.0186076237250408,W
-1.0900405350022884,0.4737129608074207,-1.5225045507154154,-0.9680093216550573,Y
0.4299041742999849,0.35152557693579933,-0.424793090191369,0.8747494345538891,H
1.9415104161860963,0.8703803620057006,-1.1313812173050328,0.2825234699197889,U
0.05093089971657117,-0.418747038834323,-1.7002312288551713,-1.4916080037781771,R
0.4082431062383391,-0.5366416294584889,1.1935897180125696,-0.07005745071797044,O
1.8829856255877035,-1.0028254629887148,0.6747672600655611,-0.959462285304464,A
0.9271560595023017,-0.11472220916734172,0.1818119806333825,-1.5815129803334687,O
-0.9216594232057591,-0.38693079956482096,-0.21947704958280828,0.8734321193743119,E
0.20985245522628157,0.5592076395091166,1.6314805118542504,0.9221485731840439,V
0.6062205550840536,0.16154540972602988,1.8831497390598664,0.3148758048503226,G
-0.42253120115076087,-0.8375069150639246,-0.8062685818651665,-0.9792722445465266,A
0.7101433290255841,-0.22073398002536337,-1.1226610929508682,-1.3072129039695228,O
1.3242540112982302,0.07625815668341832,0.11569934377235762,-1.651593042315538,R
0.9645353384710111,0.9527139980301644,-0.4930499209112177,0.41493212640335064,K
-2.090924700557129,0.5890461607820328,-0.5157635013329135,0.537800447086946,Q
0.34821790492561683,0.19337223879260798,1.0653868203227146,1.287763701582475,G
0.7586047223885433,0.3286372398428864,-0.4142304559275179,-0.5485603456910089,J
0.938585302560472,-0.598412945626731,-1.3004335428582723,-2.237735699681932,U
-0.7650374621416357,2.2949323154764705,0.2982573551828102,-0.6920132196911069,O
-0.26735491517707943,0.6931069746892736,1.6544675548736778,-0.3511985163620732,V
-0.22494659940016035,-1.1186704756666261,0.21734400462906922,-0.40400032142158304,O
-0.031050783208438383,-0.8353605824248724,-0.945265304973759,-1.1613324798272626,R
-0.7689951329188265,-0.3874277437853642,0.9148350355633821,0.8881612572143723,J
0.022075212781936845,0.42932954046635424,0.1305540674311964,-0.7005947050772128,D
0.8347445868212138,-2.0745955196654555,-0.7630488295362463,-0.37013933958102335,P
0.10135399643084467,-0.4182630883722225,0.8551120608686117,-1.2805305716485382,Z
-0.4674709127463961,0.4665942353772965,1.5001182663073043,2.174797114898273,H
0.9407748306950144,-0.5651851874640043,0.13571813383785472,1.036641718900301,R
-0.9969569785962965,-1.4101215035001142,0.5883838082437071,1.237531354477539,J
-0.4463508366378616,-0.15897024502694285,0.33881320694516004,1.4763629769492121,U
-0.3806215204779558,0.0065512861336820055,-1.508093984283147,-0.9160354072580911,B
1.2193496591565671,1.2404607258044344,-1.0177029298833946,0.014291674537754744,W
0.057708426220039716,-1.868595104128441,0.05301235188291092,0.18741224976938758,P
0.9114148992012038,-1.6292211171772832,-1.9752616090019497,-0.21891120744577583,F
0.9266198117433389,-1.1612961156787327,-1.1700789266124512,-0.2618910525924696,G
-0.23588335159487714,1.5259292471603463,0.3961582217961613,-0.5687033160966236,K
1.277474585670308,0.33141077571427036,-1.6769626029440063,-1.0157117079984948,L
1.792948194448244,0.021485940690832855,0.9063939673368243,-0.004769962595754727,E
0.39121954077557286,1.1938737397464698,-0.8331435446076888,-1.6256909590564208,Z
-0.3763255415227683,0.43165206801034206,-0.128831457302125,0.04611796082572113,J
-0.7373518149881628,2.457615136865766,-0.8576313889417434,-1.1834782993669708,N
0.11316495350615874,0.14384181346297084,-0.9541822728853003,0.07454690621777435,J
-1.2437803213987815,0.4840063699095037,-1.034332808243487,-0.2661089088819587,I
0.9430966902655179,0.014004350260929062,-1.5705482840531666,-0.9094321058464087,B
0.47762241105283865,0.9405277117607281,-1.6678188406327772,0.39896287862493973,U
-0.8682889940510576,-1.206215634138733,-0.4259920266287633,-0.2787787163300586,T
-0.044186917037990395,-0.7422903759181022,0.05277713105403204,-1.058480888100352,B
-0.1822530890219286,1.2771172120562992,-0.5410844294420613,0.6002783933403338,Y
-1.6900659292786782,-1.1632989130296518,-0.1681847254168403,-1.574446914718811,E
-0.898465614500154,-0.3573133260925658,0.4601565900582455,0.701991358190046,T
-0.21705080963101847,0.4829428908706425,-2.482480262600994,1.7271267339877636,P
-0.8825119349267785,-0.3447413406456876,-0.487702024235922,-0.5582363175110675,O
-0.5831085691153695,-0.9147997423819109,-0.6725902954864679,-1.924298789104035,S
-0.7777958524809483,-1.3325651582533091,0.4283899276040123,-0.848109789272709,Y
0.7687953168487006,-1.7171114457211052,-2.1493022406271036,-0.24650411145540624,B
-1.9626922786594245,0.7363501148891287,0.27988200561206356,0.781712330843152,F
-0.33472374072744365,0.6787620233178627,0.44692900059572604,-1.4740164967582008,U
0.3680151458774685,0.79934731414945,0.7070231427517377,-0.7568305526853324,W
-1.6962626937573058,-1.0451491074722012,-0.481946831511506,-0.6619475704963861,S
1.1619757755540323,-0.7982928722519335,-0.39116929813539025,0.6181192074256862,T
-0.001800151557491891,-1.4310615756765535,0.46963725194816724,1.939192079807552,R
-0.9867705841795182,-1.3969126868872093,-0.4609876664474411,-0.9828780931714232,V
-1.5121845203463944,0.3357165330360374,0.4815452226365312,-0.10587248072588384,P
0.5639012605003667,-0.20045192241295584,-1.1119826806243087,-0.7983962456682007,S
0.5889652385478827,1.2314086509296105,-0.7842349860532899,-0.17176049222631717,S
0.3732464190679618,0.9540260293206655,-0.8872976351519747,0.09935246361798482,M
0.09266505960743512,0.3184166775321405,0.06454271183073212,0.020556995405174795,B
-0.3636269752505322,0.27935956207181484,-1.7043306117048789,1.745301484384959,Q
-1.3705567932479317,0.8935237292995425,-0.288052158495976,-0.6609766791791546,M
1.7503671019282578,0.8421920418213168,0.17424012104770956,-0.9752827230794582,Z
-0.31944390764949276,0.8138797679921407,-0.4102576036963115,1.3160060766740034,Q
1.898636246161972,0.05901625388070848,-0.6531194434544584,0.10962594880251224,A
-0.3852742566782606,0.5915169702613093,-0.7911490459853902,-0.22071983893668612,J
-1.0042632601485977,1.6954546216684978,1.3610680347682083,1.8398876316875232,M
1.1856997349683869,1.162526088260786,-0.018607416238782516,-0.23283991723093378,Q
-1.7988561329286743,0.9080398233212531,1.0604444338237768,1.0452346608883916,B
0.17633490266648152,-0.6110000901734348,0.1824093825099992,-0.431143096089325,S
0.3087938491557712,-1.2918924920070485,0.18275278262499212,0.5989578021902974,K
0.9091917276583849,-0.446053142288451,-0.40188536978014516,0.035552282614528384,Y
2.3888245395417087,0.7426754796921515,0.9654987751569994,-1.25688534109013,S
-0.16698552624827984,-0.267871964190133,-1.1595837601730998,0.9102697322496365,X
-0.20857092115733955,-0.8373057198692561,0.9238563120675908,0.2318599106254759,J
-0.011720124266717495,-2.3791700422116984,-1.263316051369139,0.9209684044479188,I
-0.4703562794325022,-1.063357796428531,0.11880364789905604,1.151540667299574,F
0.7623971587291343,-0.09171361081595182,1.0638662383011277,3.165842442960827,G
-0.3265824916052536,1.5916626954590725,0.15510867495404324,0.284300366062824,A
-0.6373505561053068,0.5058591373351305,0.48929987547780796,0.3688375689181809,T
-0.7215073332026395,-1.965185406463967,-1.3882256734152083,0.29559049848431984,M
0.7174048605393769,-1.644040925318236,-1.088207898956553,0.7936963533620093,K
1.0033831331768077,-1.6378316364228898,0.04528978224588496,-1.3958535272718946,C
-0.7333796070648019,0.18809525847782693,-1.0219790757627087,-1.49995126284736,Z
2.393743652088542,0.609323365832986,0.3512716235600842,0.04135018878652361,T
-0.7794242644045223,-0.2765536459201719,1.4069119581316711,-0.7342505752919428,Y
0.3680113805890812,-0.5345951726982993,1.0994962826883532,1.3617426780893758,F
-0.5709693175644294,0.41693734290585605,-0.8475682866888818,2.265187724411128,R
-0.43877656528362835,-0.8458922065980649,0.012646134713225584,0.06460644222610025,V
0.9156608171136712,-0.69002517393493,-0.921556798779648,1.1079388708315452,C
0.22226425523623344,0.8276061751313206,0.4655211449773687,-0.5499446959763542,M
0.7042843874799576,-0.453088343927588,0.8889505283779616,-0.4049545028573156,V
-0.03640876182399745,-0.7954461748775566,-1.6087504564368877,-2.485982756131518,N
-0.09094304803768663,-2.4897986034246187,-0.13791360618224796,0.5859581973144695,X
1.0601207339522523,1.0713575578275107,-1.809212990720397,0.10634893406486694,A
0.1435543035188087,0.6009850657438268,-0.9271150570349304,0.9588673354384237,T
0.6565824615219564,-1.7767371681760011,-1.0125022439132911,0.384150393909682,K
1.6172486375105155,-1.1665399320579053,-0.14221156384360692,-0.08225729121871987,O
0.6282989679913864,-1.2847156479720365,0.7816794547516008,1.082227353379608,J
-0.14693590562888073,-0.8212233388031737,2.113337229132903,-0.02220445798667253,W
-1.1151813722410857,1.3979468093759873,0.3988449213049389,-0.30476773084818254,X
1.7011640983178256,-0.3727522452569921,0.19844204126839968,-0.227193518896384,A
-1.064364088725026,-0.29857870854882496,-1.1055122238632717,-0.25601740699697334,J
-2.5841095617596066,-1.9808681676902746,0.6727365266241345,0.5254113765207316,U
1.335111492804187,0.5126328941633307,1.4059753114048748,-0.42310602431776656,N
-0.33788039638581674,-1.052885342528153,0.6100952538768356,-1.977167790226327,S
0.45334164915423675,-0.5373827043788246,-0.1592439547774393,0.015665610309032605,N
-0.6632464665600515,0.33759706694902475,0.27489132741124933,-1.2469151642248477,M
-0.16748638067942068,-1.578829211816261,-0.857868743061177,0.1124126913211329,Y
0.41948123836563644,-0.20645688511705312,-0.09908793688520272,-0.8018649877522204,B
-0.6436250603133699,-1.0083669216940423,-2.275201506295883,1.153607710808217,L
-0.36221574711424803,-1.1215245536322096,0.31071749202702925,0.27128251764321804,Q
-0.28201942276569575,-0.19104966395326942,-0.7826595910567471,0.08787223773522841,O
-0.9386486602816619,-0.4798394162843004,-2.083015300553728,-0.2122316983596886,N
0.20836521873780542,-0.4491665605001213,-0.467241153271261,-0.2485030878470134,Y
1.4733174216473321,-1.577946584549104,-0.3349510032741638,-1.2140671664674911,F
1.3143154438500955,1.4293976959289376,1.5256029937719042,0.22742753598808665,K
0.7197520932790212,-1.4790015734107507,-1.060626165977828,0.28553135043378813,C
0.589505503786981,-1.7383041766508573,0.29357435852366,-0.8217971488500007,E
-0.24600213270897311,-0.17394587317030502,0.5861987380289154,-0.17630375785759375,C
-0.8629474902640255,0.5508139697737646,1.2385892321433865,1.787077986183537,N
-1.0712354041433054,-0.8706953099597531,-1.884604285716433,-0.574037433569967,A
0.9300932079047992,-0.3673809263422131,1.6388021168602458,-0.6699379652860346,V
-0.7117070831040746,0.46400650204279464,-0.6732560671457352,0.298359701325016,I
0.017251029157599993,-0.23261673015747727,0.2991077434446312,-0.7855568899288989,G
0.8604390413444138,-0.6854473727260931,0.6173533059246435,-1.6757810895862155,S
-0.5771362668515821,1.6946107652669256,0.9780975052030803,-1.87573147718659,S
0.23787102367816018,0.5796979052888286,-0.13873254006177865,-1.279920086691528,E
-0.6950711286545326,0.11647723337255128,-2.0984549890802855,-1.6352645940224424,C
-0.8418148400297639,-0.48224699983722286,-2.9781121587861916,0.5285901275237028,A
-0.12302239646124247,-0.0603938311479115,1.0908305035528774,-0.7572237399224354,M
-0.08782111654704565,0.15981682804485317,-0.29490816819704285,1.1146056583939623,C
1.2054774475673629,-1.2705423742523012,0.6655380259228394,0.04165647545071042,P
0.7513006279704773,0.08606420243227038,0.837910306001843,0.32027355739203,E
-0.9334220003663661,0.12874613490723338,0.15729063568151672,-1.4389508307020993,Y
-1.4565557050687996,0.09694060838205058,-1.1141179788466065,-0.6496377345832409,T
-0.16144705133286633,-0.766646105871855,0.6401151867400607,-1.0269391097654998,L
-0.46821376333897496,-0.7674993081271875,1.2046090674872363,0.6290014841336486,F
-0.5977569439464409,-0.002321004416126706,-0.6740836688018308,-1.035770830385256,A
1.0274551395844413,-1.1147871336503965,1.1537033151590688,-1.5676187686884966,C
-0.6042072181235554,-2.3599229728251405,0.18857803437714551,0.12127763641175836,G
0.4999273918872018,0.7067032501142806,1.7763381439721073,1.505973656926748,Z
1.9303006296846137,0.2788876365949225,1.3895582782387508,0.8949972743888062,N
1.1948420920768874,2.3338167207880094,1.2334847406301424,-0.030781390511226064,R
0.7301144722244959,0.6749545971172787,-0.06365838336143752,-0.35260043374865985,Y
1.8400765106344155,-0.6934296615278628,-1.743049553850874,0.7305134099402779,U
-0.3391411254623394,0.73879703905756,0.18968141417098133,-0.4404831969100402,F
0.0338964030752629,1.8507618143056594,1.5662016575920814,-0.5441179044419878,J
1.7309430492116176,-1.1836461010945811,0.15459612258939537,-0.3641649693337319,J
0.9356492699952579,-1.3917212759994653,0.6551942594239127,0.2827896512199718,I
-0.12944617032325192,0.9519861611611126,0.39826485753219265,0.45606473761986194,W
0.7985180331280998,-1.5277256447019263,-1.2643899217906707,-0.8207715819951883,H
1.2109963404664017,-1.2613287128468353,1.1483173599435488,0.819390007043583,J
1.1362539565656309,0.8282418299266353,0.15356662316465722,0.5829908354262539,T
2.007308501594074,-0.6977602993061819,1.3094946528329128,-0.8296016139836107,Q
-1.3563366372713193,1.4942010157884529,-0.5234870994184005,0.2227486236706691,C
-1.3748924439684336,-0.34912082841938696,1.6971762814528146,1.356852992302352,V
-0.22518753868892402,-0.5892299416848032,-0.36913552626917584,0.2636295885390009,S
-1.0645802465239282,-0.7605266262286886,0.7494549114740943,0.02057197559665954,B
0.8039991190186975,1.8287730264706268,-0.16277135661673378,0.2679654527365546,N
-1.6839464091517349,-0.8284320715692398,-0.6777970487434559,-0.009186865814184993,J
-1.1219942449975677,0.45379420525676184,-0.14733934756079886,-2.711724912168139,X
-0.1794108563873744,-0.28060560437748594,1.4434746314747542,0.3552876071678167,M
-0.48602184690675654,-0.6075746690233633,-0.11656874788729385,0.734841279147585,P
-0.7646153366764394,-1.031982800626188,-1.070123496718657,0.6516387232993368,A
-0.46267360456927886,-0.05205903896875221,0.048141553637035754,-1.2209390667366218,U
-0.2733406040481819,-2.2598117280029903,0.692176376173026,-0.029029360375782277,I
1.3655649492539532,0.24982228401563913,0.44814655815781573,0.48153583814114265,I
1.270882319845031,-1.1074420687933066,0.22855676168346764,0.6538765201985286,T
-1.039193864930017,0.9959764517455402,1.078576689964465,-1.2175874049636937,B
0.9417529856121812,1.3690288467752638,2.8218232548915734,1.8384755375293704,X
0.6502872788841071,-0.3951821813974703,-1.1968662885711472,1.1070384013196368,Y
-0.6654163384419649,0.21993128982926052,-0.4712811521165824,-1.2187897403129466,Z
-1.3485052660604349,-2.3096083953291786,1.2264212877066953,-0.11594484075936529,H
1.506690202376588,-1.0349212232536067,-0.3470646675920812,-1.1770644563569312,J
-1.3248372591126063,-0.4215811614119977,0.25574675295275834,1.0053686433565274,E
0.8026037914436219,-0.9980942863399815,-0.6590549888228723,0.7738111858102609,M
0.1479585250967359,0.03129130786554565,0.8330214323169784,2.924274119850182,B
0.31040246118684967,-0.23352797042503126,0.6823808754620737,0.2523725424867099,I
-0.7077060513535616,0.1651826264426128,-1.7421059786680406,0.4173777891208427,C
0.26455662509873795,0.8772087371523581,-0.33609274711328313,-0.16620126880708427,Q
1.7106744240884735,-0.5546450198949611,-1.517317010141455,1.0213601891053818,M
1.0229516923415924,0.34328471066163146,0.25798265207927956,-0.01798754406937462,O
-0.44752154439491065,-0.6115848271154252,-0.19592539661696273,-1.05965569572129,X
-1.6058294527002446,-0.24156999895328585,-1.3718048044212612,0.7228181227358975,T
-0.2712484836644105,0.6216335858481346,-0.3239409096664353,-0.32767738540825503,E
-0.13325619418329954,0.6518951965816927,0.5401161170301415,0.012959609603010623,P
-1.8277566723022163,-1.0100339950720847,-0.00860043326539855,0.7216584363884474,V
0.6632218194349849,-0.06941693058639724,-1.6498905556722054,0.44394041183624866,X
-0.47039158362088024,-0.08428519622978957,-0.8023510690504972,-1.4684502881758783,U
-0.7701148147114382,-0.5009402164796198,-2.0890646618459305,-0.243449301048322,D
-1.4936848700286112,0.7891133006584252,0.15037266582609846,-0.5278044843853817,A
-0.4210905789703746,0.11007800705769932,1.3234632492903486,-0.9467762735488077,Q
-0.5832358933238276,0.5382273653234526,1.0130269647405328,-1.17495988049469,J
1.4215207181447602,-1.3529979294423087,0.9969826048336974,-1.4410665176154713,O
0.6356255858325299,-0.09798279843453427,0.5426948348883757,-1.0456323213723768,K
0.25103837416993735,-0.18178074181705337,0.15750948416442687,-0.23949907235402856,Z
-0.3268072554400016,-0.13808250980617776,-1.0025326159039514,-1.1385186372354745,Y
1.4931850576245809,0.34985793600259196,0.14107180473067502,0.5134821919000913,F
-1.3645129869128785,2.068830552222165,1.334843077876232,-2.2530438715785563,S
0.30603281027457235,-1.2860460599845607,1.4750054801295889,0.08217909851504085,U
0.9446716909131919,-0.36850202140792027,-1.481098257324882,-0.1742865802870788,X
0.4644792664356045,-0.35302157539881396,-0.5907752854452993,-0.41516572331812013,P
0.07503099893140326,0.7280769706451324,-0.6457374157209932,-1.1449723384601727,W
-0.6843297776274764,-0.07838220392774321,1.0448854173709834,-0.08325355271744048,M
-0.3649719136173786,-0.4301170378162539,0.05123887506724194,-0.4727595144376831,W
0.07932843154220282,-0.7400799967396492,-0.33835639501210407,0.1762544801945042,S
-0.10880827795648547,1.5873316468227459,1.1340350487196016,0.6008110636109636,P
1.6633170256469345,2.1868577420949302,0.19015464183868744,-0.08830419536115904,J
0.8454100252962683,1.0021112298265147,-2.1691794605630226,-0.9879050932137862,V
-0.2251622258948445,0.6057341426778015,-0.8270792427323148,2.6861466191695396,Y
0.5029288146165201,0.9135554651681003,-0.2825245681701306,0.8115070705168297,C
1.263069411435871,2.078109039152485,0.9059785492586252,-0.9473689335550075,B
2.387346571710792,-0.6970774202046918,0.3126544185211132,-0.051041649553058455,T
-0.991937397761909,0.33476936348449104,-0.8836935336911871,0.9470752912151464,J
0.03172119626293817,-0.729122306469601,0.7334010070491334,-0.2401363320117679,T
-1.3138665524475879,-0.45055610693750936,-0.9650219024943145,0.19941357253614103,N
1.4838081344797658,-1.202188530980582,0.7724570311217727,1.0786077202144135,C
-0.9661147126315867,0.8544933950399874,0.3909405194371515,-0.8556228249234107,G
0.4804418837433745,0.4710512646797798,-0.707003021484506,-0.5803652779801965,O
-1.5884233399654317,-1.4843904433165853,0.32478986330080756,0.48506942787925206,Z
-1.2256783647142255,-0.4317356022949296,-1.630360159238094,-1.3751504041399754,T
0.8133071234276683,0.5721772337098081,1.1738156904156902,-1.2058939667738906,Y
1.6008638853269788,-0.35837604345466856,1.6366673778204475,0.36355395238680976,T
0.5560913929799315,0.3146944812460201,-0.5404750671449072,-0.1488162371666787,Y
-0.13766034015320053,0.0105047789661561,0.38200150766437,0.025095301794248164,Z
-0.10593910916975612,-0.2490642537436138,0.6367377270117391,2.5984169989740256,X
0.8921839129953972,-0.8325012972543205,2.5193063882636504,-1.0692204742331477,Y
-0.524900031863179,0.2909330847666585,-1.8576546233025024,1.0891616773320547,O
0.029240688298153315,-0.6384119058263378,-0.044330326240628846,-1.1984326575405917,V
-0.8822232060374792,0.49325538888419757,-0.040920734200293095,0.9415249847684435,C
0.08092041459823004,-0.7269985227149375,0.9138479464605844,0.1477057080552149,V
-0.6130661401268077,0.3741552130948901,1.201860988830275,-0.4878470349471407,I
-0.8156106494692559,-0.5511361218568107,0.5441145565044755,-0.2942850726781048,P
-2.500645836024178,-1.6685751551842094,0.42980783694732067,-0.15832928044668387,F
0.8250526814045305,0.14589779099195702,-2.7469249678669247,-0.6361964258915676,O
-0.32840677451323924,-0.1268664400720895,1.571269428539861,-0.1594611049054319,Y
-1.8824089568473263,-1.4344858678820238,-0.10287578296300226,0.5363209184515415,E
-0.2119937968492709,0.5390127057142308,0.16591060330739207,0.447153760403088,J
1.019718746077727,-0.03923964547577661,-1.371200667193572,1.3000527912517885,T
0.19588894996057063,0.1504012574831516,-0.09006847874740113,0.39285485186022806,G
-0.2751974962736593,-0.29008499938611826,-0.03793076088460619,-1.2130548059566244,D
1.4089150506324555,-0.6437372451370779,-0.4271459738727966,-0.7444569529950389,R
1.3933110948998348,0.25987811969763086,-0.45647163476379127,-0.40107639533993145,I
1.7512590965126142,-1.0928053270318454,-0.731050970799573,-0.8878745388311704,E
0.45369024545056563,0.04783028904382526,0.2127308650166301,-1.3540793369686017,Q
0.7382616976683603,-1.321309505442362,-0.6424211033288592,-0.7620459806483726,H
-0.6909627837626642,-0.23197233629996228,0.8159521372686823,0.5182913546863359,R
-0.5332757814188319,0.14768562139666147,-0.1882665222725561,0.4027900466691497,X
-0.6499644422080771,-0.9568198501279837,-0.03320736522216407,0.016146244654977427,U
-1.096804554260329,0.2640347059961064,-0.30466001099361484,1.530605889665643,F
-0.9863865817562204,-0.18815137469775206,-1.3498193320668712,1.078860138937843,M
2.1419179452737778,0.7630352446172888,0.064068837114702,-0.449954109941492,P
1.344459984241076,0.7809341797049209,-1.3962710138843102,-1.4659559622852512,D
1.8385267838756703,1.0807250017678542,-0.18864123059993365,0.038335299944827234,V
0.8882977350647878,-0.32833872146854465,1.5622503015774187,-0.3307334768239367,W
0.020793434734346996,0.7076640517549795,-1.3505681621729837,0.5263120192020184,L
-0.7566886851775313,-0.11581120523050924,-0.6020783436423809,-1.2398470258505674,F
-1.342375500965794,-0.8068459349970105,-1.856852935119436,0.8158863293711291,Q
1.106852404581138,-0.04498138115503985,1.0922390031662894,-0.2444375406230815,A
1.264311277247714,0.4708311861669741,1.0931176783964014,-0.3292741057100009,A
-0.1954242193800743,-0.24615223433457778,0.06559239780087504,1.3337170187289946,E
1.298226115224198,-0.3747487975877552,-0.358537382617712,1.245737989439539,E
-0.7742970581332369,0.5914089799544155,0.821920290765246,-1.8527108535020047,I
0.06576791635855256,1.4466361846424458,-1.192529488953502,-0.15305409251563523,O
1.7786613121016108,1.6939348270881731,1.0925781368226395,-0.8490738501413662,R
1.2209901031526738,-1.3473223727257848,1.5534982226340428,0.5803262660267953,A
-1.422670946518839,-0.19525214555862264,0.3889313512764239,0.35851240122848527,V
0.7460711034789062,0.5414500930476877,-2.0423555690719026,0.8224926925966503,Z
1.0686584403472696,-0.7405378963692201,-0.6467610818914331,1.0935359838885956,F
1.0767672169325393,1.838910089251346,-1.1052700451820283,0.48786555515215324,W
0.3600046175367216,0.21476390088064778,1.5468739804639358,0.6696391333719838,G
